ini,end,wsize,mid_win,id
6311251,6321251,10000,6316251,843
6318751,6328751,10000,6323751,844
6326251,6336251,10000,6331251,845
6333751,6343751,10000,6338751,846
6341251,6351251,10000,6346251,847
6348751,6358751,10000,6353751,848
6356251,6366251,10000,6361251,849
6363751,6373751,10000,6368751,850
6371251,6381251,10000,6376251,851
6378751,6388751,10000,6383751,852
6386251,6396251,10000,6391251,853
6393751,6403751,10000,6398751,854
6401251,6411251,10000,6406251,855
6408751,6418751,10000,6413751,856
6416251,6426251,10000,6421251,857
6423751,6433751,10000,6428751,858
6431251,6441251,10000,6436251,859
6438751,6448751,10000,6443751,860
6446251,6456251,10000,6451251,861
6453751,6463751,10000,6458751,862
6461251,6471251,10000,6466251,863
6468751,6478751,10000,6473751,864
6476251,6486251,10000,6481251,865
6483751,6493751,10000,6488751,866
6491251,6501251,10000,6496251,867
6498751,6508751,10000,6503751,868
6506251,6516251,10000,6511251,869
6513751,6523751,10000,6518751,870
6521251,6531251,10000,6526251,871
6528751,6538751,10000,6533751,872
6536251,6546251,10000,6541251,873
6543751,6553751,10000,6548751,874
6551251,6561251,10000,6556251,875
6558751,6568751,10000,6563751,876
6566251,6576251,10000,6571251,877
6573751,6583751,10000,6578751,878
6581251,6591251,10000,6586251,879
6588751,6598751,10000,6593751,880
6596251,6606251,10000,6601251,881
6603751,6613751,10000,6608751,882
6611251,6621251,10000,6616251,883
6618751,6628751,10000,6623751,884
6626251,6636251,10000,6631251,885
6633751,6643751,10000,6638751,886
6641251,6651251,10000,6646251,887
6648751,6658751,10000,6653751,888
6656251,6666251,10000,6661251,889
6663751,6673751,10000,6668751,890
6671251,6681251,10000,6676251,891
6678751,6688751,10000,6683751,892
6686251,6696251,10000,6691251,893
6693751,6703751,10000,6698751,894
6701251,6711251,10000,6706251,895
6708751,6718751,10000,6713751,896
6716251,6726251,10000,6721251,897
6723751,6733751,10000,6728751,898
6731251,6741251,10000,6736251,899
6738751,6748751,10000,6743751,900
6746251,6756251,10000,6751251,901
6753751,6763751,10000,6758751,902
6761251,6771251,10000,6766251,903
6768751,6778751,10000,6773751,904
6776251,6786251,10000,6781251,905
6783751,6793751,10000,6788751,906
6791251,6801251,10000,6796251,907
6798751,6808751,10000,6803751,908
6806251,6816251,10000,6811251,909
6813751,6823751,10000,6818751,910
6821251,6831251,10000,6826251,911
6828751,6838751,10000,6833751,912
6836251,6846251,10000,6841251,913
6843751,6853751,10000,6848751,914
6851251,6861251,10000,6856251,915
6858751,6868751,10000,6863751,916
6866251,6876251,10000,6871251,917
6873751,6883751,10000,6878751,918
6881251,6891251,10000,6886251,919
6888751,6898751,10000,6893751,920
6896251,6906251,10000,6901251,921
6903751,6913751,10000,6908751,922
6911251,6921251,10000,6916251,923
6918751,6928751,10000,6923751,924
6926251,6936251,10000,6931251,925
6933751,6943751,10000,6938751,926
6941251,6951251,10000,6946251,927
6948751,6958751,10000,6953751,928
6956251,6966251,10000,6961251,929
6963751,6973751,10000,6968751,930
6971251,6981251,10000,6976251,931
6978751,6988751,10000,6983751,932
6986251,6996251,10000,6991251,933
6993751,7003751,10000,6998751,934
7001251,7011251,10000,7006251,935
7008751,7018751,10000,7013751,936
7016251,7026251,10000,7021251,937
7023751,7033751,10000,7028751,938
7031251,7041251,10000,7036251,939
7038751,7048751,10000,7043751,940
7046251,7056251,10000,7051251,941
7053751,7063751,10000,7058751,942
7061251,7071251,10000,7066251,943
7068751,7078751,10000,7073751,944
7076251,7086251,10000,7081251,945
7083751,7093751,10000,7088751,946
7091251,7101251,10000,7096251,947
7098751,7108751,10000,7103751,948
7106251,7116251,10000,7111251,949
7113751,7123751,10000,7118751,950
7121251,7131251,10000,7126251,951
7128751,7138751,10000,7133751,952
7136251,7146251,10000,7141251,953
7143751,7153751,10000,7148751,954
7151251,7161251,10000,7156251,955
7158751,7168751,10000,7163751,956
7166251,7176251,10000,7171251,957
7173751,7183751,10000,7178751,958
7181251,7191251,10000,7186251,959
7188751,7198751,10000,7193751,960
7196251,7206251,10000,7201251,961
7203751,7213751,10000,7208751,962
7211251,7221251,10000,7216251,963
7218751,7228751,10000,7223751,964
7226251,7236251,10000,7231251,965
7233751,7243751,10000,7238751,966
7241251,7251251,10000,7246251,967
7248751,7258751,10000,7253751,968
7256251,7266251,10000,7261251,969
7263751,7273751,10000,7268751,970
7271251,7281251,10000,7276251,971
7278751,7288751,10000,7283751,972
7286251,7296251,10000,7291251,973
7293751,7303751,10000,7298751,974
7301251,7311251,10000,7306251,975
7308751,7318751,10000,7313751,976
7316251,7326251,10000,7321251,977
7323751,7333751,10000,7328751,978
7331251,7341251,10000,7336251,979
7338751,7348751,10000,7343751,980
7346251,7356251,10000,7351251,981
7353751,7363751,10000,7358751,982
7361251,7371251,10000,7366251,983
7368751,7378751,10000,7373751,984
7376251,7386251,10000,7381251,985
7383751,7393751,10000,7388751,986
7391251,7401251,10000,7396251,987
7398751,7408751,10000,7403751,988
7406251,7416251,10000,7411251,989
7413751,7423751,10000,7418751,990
7421251,7431251,10000,7426251,991
7428751,7438751,10000,7433751,992
7436251,7446251,10000,7441251,993
7443751,7453751,10000,7448751,994
7451251,7461251,10000,7456251,995
7458751,7468751,10000,7463751,996
7466251,7476251,10000,7471251,997
7473751,7483751,10000,7478751,998
7481251,7491251,10000,7486251,999
7488751,7498751,10000,7493751,1000
7496251,7506251,10000,7501251,1001
7503751,7513751,10000,7508751,1002
7511251,7521251,10000,7516251,1003
7518751,7528751,10000,7523751,1004
7526251,7536251,10000,7531251,1005
7533751,7543751,10000,7538751,1006
7541251,7551251,10000,7546251,1007
7548751,7558751,10000,7553751,1008
7556251,7566251,10000,7561251,1009
7563751,7573751,10000,7568751,1010
7571251,7581251,10000,7576251,1011
7578751,7588751,10000,7583751,1012
7586251,7596251,10000,7591251,1013
7593751,7603751,10000,7598751,1014
7601251,7611251,10000,7606251,1015
7608751,7618751,10000,7613751,1016
7616251,7626251,10000,7621251,1017
7623751,7633751,10000,7628751,1018
7631251,7641251,10000,7636251,1019
7638751,7648751,10000,7643751,1020
7646251,7656251,10000,7651251,1021
7653751,7663751,10000,7658751,1022
7661251,7671251,10000,7666251,1023
7668751,7678751,10000,7673751,1024
7676251,7686251,10000,7681251,1025
7683751,7693751,10000,7688751,1026
7691251,7701251,10000,7696251,1027
7698751,7708751,10000,7703751,1028
7706251,7716251,10000,7711251,1029
7713751,7723751,10000,7718751,1030
7721251,7731251,10000,7726251,1031
7728751,7738751,10000,7733751,1032
7736251,7746251,10000,7741251,1033
7743751,7753751,10000,7748751,1034
7751251,7761251,10000,7756251,1035
7758751,7768751,10000,7763751,1036
7766251,7776251,10000,7771251,1037
7773751,7783751,10000,7778751,1038
7781251,7791251,10000,7786251,1039
7788751,7798751,10000,7793751,1040
7796251,7806251,10000,7801251,1041
7803751,7813751,10000,7808751,1042
7811251,7821251,10000,7816251,1043
7818751,7828751,10000,7823751,1044
7826251,7836251,10000,7831251,1045
7833751,7843751,10000,7838751,1046
7841251,7851251,10000,7846251,1047
7848751,7858751,10000,7853751,1048
7856251,7866251,10000,7861251,1049
7863751,7873751,10000,7868751,1050
7871251,7881251,10000,7876251,1051
7878751,7888751,10000,7883751,1052
7886251,7896251,10000,7891251,1053
7893751,7903751,10000,7898751,1054
7901251,7911251,10000,7906251,1055
7908751,7918751,10000,7913751,1056
7916251,7926251,10000,7921251,1057
7923751,7933751,10000,7928751,1058
7931251,7941251,10000,7936251,1059
7938751,7948751,10000,7943751,1060
7946251,7956251,10000,7951251,1061
7953751,7963751,10000,7958751,1062
7961251,7971251,10000,7966251,1063
7968751,7978751,10000,7973751,1064
7976251,7986251,10000,7981251,1065
7983751,7993751,10000,7988751,1066
7991251,8001251,10000,7996251,1067
7998751,8008751,10000,8003751,1068
8006251,8016251,10000,8011251,1069
8013751,8023751,10000,8018751,1070
8021251,8031251,10000,8026251,1071
8028751,8038751,10000,8033751,1072
8036251,8046251,10000,8041251,1073
8043751,8053751,10000,8048751,1074
8051251,8061251,10000,8056251,1075
8058751,8068751,10000,8063751,1076
8066251,8076251,10000,8071251,1077
8073751,8083751,10000,8078751,1078
8081251,8091251,10000,8086251,1079
8088751,8098751,10000,8093751,1080
8096251,8106251,10000,8101251,1081
8103751,8113751,10000,8108751,1082
8111251,8121251,10000,8116251,1083
8118751,8128751,10000,8123751,1084
8126251,8136251,10000,8131251,1085
8133751,8143751,10000,8138751,1086
8141251,8151251,10000,8146251,1087
8148751,8158751,10000,8153751,1088
8156251,8166251,10000,8161251,1089
8163751,8173751,10000,8168751,1090
8171251,8181251,10000,8176251,1091
8178751,8188751,10000,8183751,1092
8186251,8196251,10000,8191251,1093
8193751,8203751,10000,8198751,1094
8201251,8211251,10000,8206251,1095
8208751,8218751,10000,8213751,1096
8216251,8226251,10000,8221251,1097
8223751,8233751,10000,8228751,1098
8231251,8241251,10000,8236251,1099
8238751,8248751,10000,8243751,1100
8246251,8256251,10000,8251251,1101
8253751,8263751,10000,8258751,1102
8261251,8271251,10000,8266251,1103
8268751,8278751,10000,8273751,1104
8276251,8286251,10000,8281251,1105
8283751,8293751,10000,8288751,1106
8291251,8301251,10000,8296251,1107
8298751,8308751,10000,8303751,1108
8306251,8316251,10000,8311251,1109
8313751,8323751,10000,8318751,1110
8321251,8331251,10000,8326251,1111
8328751,8338751,10000,8333751,1112
8336251,8346251,10000,8341251,1113
8343751,8353751,10000,8348751,1114
8351251,8361251,10000,8356251,1115
8358751,8368751,10000,8363751,1116
8366251,8376251,10000,8371251,1117
8373751,8383751,10000,8378751,1118
8381251,8391251,10000,8386251,1119
8388751,8398751,10000,8393751,1120
8396251,8406251,10000,8401251,1121
8403751,8413751,10000,8408751,1122
8411251,8421251,10000,8416251,1123
8418751,8428751,10000,8423751,1124
8426251,8436251,10000,8431251,1125
8433751,8443751,10000,8438751,1126
8441251,8451251,10000,8446251,1127
8448751,8458751,10000,8453751,1128
8456251,8466251,10000,8461251,1129
8463751,8473751,10000,8468751,1130
8471251,8481251,10000,8476251,1131
8478751,8488751,10000,8483751,1132
8486251,8496251,10000,8491251,1133
8493751,8503751,10000,8498751,1134
8501251,8511251,10000,8506251,1135
8508751,8518751,10000,8513751,1136
8516251,8526251,10000,8521251,1137
8523751,8533751,10000,8528751,1138
8531251,8541251,10000,8536251,1139
8538751,8548751,10000,8543751,1140
8546251,8556251,10000,8551251,1141
8553751,8563751,10000,8558751,1142
8561251,8571251,10000,8566251,1143
8568751,8578751,10000,8573751,1144
8576251,8586251,10000,8581251,1145
8583751,8593751,10000,8588751,1146
8591251,8601251,10000,8596251,1147
8598751,8608751,10000,8603751,1148
8606251,8616251,10000,8611251,1149
8613751,8623751,10000,8618751,1150
8621251,8631251,10000,8626251,1151
8628751,8638751,10000,8633751,1152
8636251,8646251,10000,8641251,1153
8643751,8653751,10000,8648751,1154
8651251,8661251,10000,8656251,1155
8658751,8668751,10000,8663751,1156
8666251,8676251,10000,8671251,1157
8673751,8683751,10000,8678751,1158
8681251,8691251,10000,8686251,1159
8688751,8698751,10000,8693751,1160
8696251,8706251,10000,8701251,1161
8703751,8713751,10000,8708751,1162
8711251,8721251,10000,8716251,1163
8718751,8728751,10000,8723751,1164
8726251,8736251,10000,8731251,1165
8733751,8743751,10000,8738751,1166
8741251,8751251,10000,8746251,1167
8748751,8758751,10000,8753751,1168
8756251,8766251,10000,8761251,1169
8763751,8773751,10000,8768751,1170
8771251,8781251,10000,8776251,1171
8778751,8788751,10000,8783751,1172
8786251,8796251,10000,8791251,1173
8793751,8803751,10000,8798751,1174
8801251,8811251,10000,8806251,1175
8808751,8818751,10000,8813751,1176
8816251,8826251,10000,8821251,1177
8823751,8833751,10000,8828751,1178
8831251,8841251,10000,8836251,1179
8838751,8848751,10000,8843751,1180
8846251,8856251,10000,8851251,1181
8853751,8863751,10000,8858751,1182
8861251,8871251,10000,8866251,1183
8868751,8878751,10000,8873751,1184
8876251,8886251,10000,8881251,1185
8883751,8893751,10000,8888751,1186
8891251,8901251,10000,8896251,1187
8898751,8908751,10000,8903751,1188
8906251,8916251,10000,8911251,1189
8913751,8923751,10000,8918751,1190
8921251,8931251,10000,8926251,1191
8928751,8938751,10000,8933751,1192
8936251,8946251,10000,8941251,1193
8943751,8953751,10000,8948751,1194
8951251,8961251,10000,8956251,1195
8958751,8968751,10000,8963751,1196
8966251,8976251,10000,8971251,1197
8973751,8983751,10000,8978751,1198
8981251,8991251,10000,8986251,1199
8988751,8998751,10000,8993751,1200
8996251,9006251,10000,9001251,1201
9003751,9013751,10000,9008751,1202
9011251,9021251,10000,9016251,1203
9018751,9028751,10000,9023751,1204
9026251,9036251,10000,9031251,1205
9033751,9043751,10000,9038751,1206
9041251,9051251,10000,9046251,1207
9048751,9058751,10000,9053751,1208
9056251,9066251,10000,9061251,1209
9063751,9073751,10000,9068751,1210
9071251,9081251,10000,9076251,1211
9078751,9088751,10000,9083751,1212
9086251,9096251,10000,9091251,1213
9093751,9103751,10000,9098751,1214
9101251,9111251,10000,9106251,1215
9108751,9118751,10000,9113751,1216
9116251,9126251,10000,9121251,1217
9123751,9133751,10000,9128751,1218
9131251,9141251,10000,9136251,1219
9138751,9148751,10000,9143751,1220
9146251,9156251,10000,9151251,1221
9153751,9163751,10000,9158751,1222
9161251,9171251,10000,9166251,1223
9168751,9178751,10000,9173751,1224
9176251,9186251,10000,9181251,1225
9183751,9193751,10000,9188751,1226
9191251,9201251,10000,9196251,1227
9198751,9208751,10000,9203751,1228
9206251,9216251,10000,9211251,1229
9213751,9223751,10000,9218751,1230
9221251,9231251,10000,9226251,1231
9228751,9238751,10000,9233751,1232
9236251,9246251,10000,9241251,1233
9243751,9253751,10000,9248751,1234
9251251,9261251,10000,9256251,1235
9258751,9268751,10000,9263751,1236
9266251,9276251,10000,9271251,1237
9273751,9283751,10000,9278751,1238
9281251,9291251,10000,9286251,1239
9288751,9298751,10000,9293751,1240
9296251,9306251,10000,9301251,1241
9303751,9313751,10000,9308751,1242
9311251,9321251,10000,9316251,1243
9318751,9328751,10000,9323751,1244
9326251,9336251,10000,9331251,1245
9333751,9343751,10000,9338751,1246
9341251,9351251,10000,9346251,1247
9348751,9358751,10000,9353751,1248
9356251,9366251,10000,9361251,1249
9363751,9373751,10000,9368751,1250
9371251,9381251,10000,9376251,1251
9378751,9388751,10000,9383751,1252
9386251,9396251,10000,9391251,1253
9393751,9403751,10000,9398751,1254
9401251,9411251,10000,9406251,1255
9408751,9418751,10000,9413751,1256
9416251,9426251,10000,9421251,1257
9423751,9433751,10000,9428751,1258
9431251,9441251,10000,9436251,1259
9438751,9448751,10000,9443751,1260
9446251,9456251,10000,9451251,1261
9453751,9463751,10000,9458751,1262
9461251,9471251,10000,9466251,1263
9468751,9478751,10000,9473751,1264
9476251,9486251,10000,9481251,1265
9483751,9493751,10000,9488751,1266
9491251,9501251,10000,9496251,1267
9498751,9508751,10000,9503751,1268
9506251,9516251,10000,9511251,1269
9513751,9523751,10000,9518751,1270
9521251,9531251,10000,9526251,1271
9528751,9538751,10000,9533751,1272
9536251,9546251,10000,9541251,1273
9543751,9553751,10000,9548751,1274
9551251,9561251,10000,9556251,1275
9558751,9568751,10000,9563751,1276
9566251,9576251,10000,9571251,1277
9573751,9583751,10000,9578751,1278
9581251,9591251,10000,9586251,1279
9588751,9598751,10000,9593751,1280
9596251,9606251,10000,9601251,1281
9603751,9613751,10000,9608751,1282
9611251,9621251,10000,9616251,1283
9618751,9628751,10000,9623751,1284
9626251,9636251,10000,9631251,1285
9633751,9643751,10000,9638751,1286
9641251,9651251,10000,9646251,1287
9648751,9658751,10000,9653751,1288
9656251,9666251,10000,9661251,1289
9663751,9673751,10000,9668751,1290
9671251,9681251,10000,9676251,1291
9678751,9688751,10000,9683751,1292
9686251,9696251,10000,9691251,1293
9693751,9703751,10000,9698751,1294
9701251,9711251,10000,9706251,1295
9708751,9718751,10000,9713751,1296
9716251,9726251,10000,9721251,1297
9723751,9733751,10000,9728751,1298
9731251,9741251,10000,9736251,1299
9738751,9748751,10000,9743751,1300
9746251,9756251,10000,9751251,1301
9753751,9763751,10000,9758751,1302
9761251,9771251,10000,9766251,1303
9768751,9778751,10000,9773751,1304
9776251,9786251,10000,9781251,1305
9783751,9793751,10000,9788751,1306
9791251,9801251,10000,9796251,1307
9798751,9808751,10000,9803751,1308
9806251,9816251,10000,9811251,1309
9813751,9823751,10000,9818751,1310
9821251,9831251,10000,9826251,1311
9828751,9838751,10000,9833751,1312
9836251,9846251,10000,9841251,1313
9843751,9853751,10000,9848751,1314
9851251,9861251,10000,9856251,1315
9858751,9868751,10000,9863751,1316
9866251,9876251,10000,9871251,1317
9873751,9883751,10000,9878751,1318
9881251,9891251,10000,9886251,1319
9888751,9898751,10000,9893751,1320
9896251,9906251,10000,9901251,1321
9903751,9913751,10000,9908751,1322
9911251,9921251,10000,9916251,1323
9918751,9928751,10000,9923751,1324
9926251,9936251,10000,9931251,1325
9933751,9943751,10000,9938751,1326
9941251,9951251,10000,9946251,1327
9948751,9958751,10000,9953751,1328
9956251,9966251,10000,9961251,1329
9963751,9973751,10000,9968751,1330
